snapped_at,volume
2025-01-25 00:00:00 +0000,2208250887.0039218551203156763119429
2025-01-26 00:00:00 +0000,1718806065.04527392871423909264323111
2025-01-27 00:00:00 +0000,2130751376.16718417932284432358951114
2025-01-28 00:00:00 +0000,2994953350.2022685093493400734530714
2025-01-29 00:00:00 +0000,1736561266.90139442362524550767565744
2025-01-30 00:00:00 +0000,1277447426.85576633383278940307920918
2025-01-31 00:00:00 +0000,1652380448.82650208476168738842399088
2025-02-01 00:00:00 +0000,1557522700.362189136617154546395681
2025-02-02 00:00:00 +0000,1314321733.88716026054369026977595388
2025-02-03 00:00:00 +0000,2172849091.088245606362265372938472752
2025-02-04 00:00:00 +0000,4708879214.26735397677110791477336736
2025-02-05 00:00:00 +0000,2236710184.143833660433190396634446684
2025-02-06 00:00:00 +0000,1283044080.90598381190022895422822159
2025-02-07 00:00:00 +0000,1335799016.97973382265291228483133074
2025-02-08 00:00:00 +0000,1537212712.535349436311111048016291122
2025-02-09 00:00:00 +0000,833437132.18541850402551812262299164
2025-02-10 00:00:00 +0000,1000295932.79292247567471020046402937
2025-02-11 00:00:00 +0000,1125245914.57007657606336776212965601
2025-02-12 00:00:00 +0000,1307942529.221370142825203110768185332
2025-02-13 00:00:00 +0000,1419710561.499276425719242394027805028
2025-02-14 00:00:00 +0000,1214794053.74069093402171000083408086
2025-02-15 00:00:00 +0000,1385683606.382159264211503456112530288
2025-02-16 00:00:00 +0000,859645827.041067869286664775629858122
2025-02-17 00:00:00 +0000,816147526.63406806791402512707432679
